,0,1,2,3,4,5,6,7,8,9,10,11
182,1622833200000,671.67,673.69,668.53,670.30,4432.819,1622834999999,2973260.32096,5796,1996.400,1339158.89636,0
183,1622835000000,670.41,671.71,667.01,669.22,8075.455,1622836799999,5403895.39391,8828,4195.683,2807691.31851,0
184,1622836800000,669.16,675.30,669.16,674.53,9022.558,1622838599999,6068117.86163,9185,4243.407,2854973.28211,0
185,1622838600000,674.52,675.50,672.59,673.84,3556.700,1622840399999,2397677.43697,5774,1817.973,1225577.66051,0
186,1622840400000,673.86,678.59,672.89,677.45,4056.344,1622842199999,2743607.86666,6412,2248.393,1520550.23914,0
187,1622842200000,677.45,678.58,674.40,677.71,3688.770,1622843999999,2495916.27917,5163,1761.834,1192097.64083,0
188,1622844000000,677.84,679.11,671.54,673.08,7879.884,1622845799999,5317110.62113,10081,3750.521,2531389.54249,0
189,1622845800000,673.17,679.11,673.17,675.04,4873.121,1622847599999,3297738.47677,7303,2536.280,1716283.18569,0
190,1622847600000,675.03,678.82,663.98,670.25,16554.868,1622849399999,11085899.60393,17184,7877.319,5276451.83713,0
191,1622849400000,670.04,675.53,668.29,670.11,9089.754,1622851199999,6106180.23941,11487,3949.177,2653100.29033,0
192,1622851200000,670.15,681.48,664.20,680.34,15669.364,1622852999999,10577111.00750,18615,7830.559,5286169.92680,0
193,1622853000000,680.27,686.00,678.69,684.99,10344.583,1622854799999,7067081.49968,14016,5727.029,3913019.90964,0
194,1622854800000,684.97,685.80,681.85,682.56,5937.010,1622856599999,4056379.57303,8740,2682.511,1832942.24760,0
195,1622856600000,682.54,686.09,682.54,685.29,5850.649,1622858399999,4006605.85574,7632,3077.452,2107790.89428,0
196,1622858400000,685.28,686.56,681.14,681.75,8421.582,1622860199999,5759816.18258,8066,4063.880,2780821.14888,0
197,1622860200000,681.81,685.59,680.68,682.91,6273.644,1622861999999,4285290.16640,7821,3248.987,2219577.09605,0
198,1622862000000,682.91,685.39,680.21,681.62,5202.445,1622863799999,3551815.83715,6820,2185.366,1492286.01037,0
199,1622863800000,681.62,682.50,678.24,679.14,4000.955,1622865599999,2721300.63919,6031,1603.270,1090801.63676,0
200,1622865600000,679.19,682.79,679.17,680.68,3252.936,1622867399999,2216079.84913,6056,1700.596,1158527.13276,0
201,1622867400000,680.56,683.67,679.68,683.09,3630.456,1622869199999,2476688.28134,5779,1942.703,1325357.45046,0
202,1622869200000,683.08,683.76,680.28,681.53,3585.788,1622870999999,2444370.58119,5588,1660.706,1132178.71467,0
203,1622871000000,681.49,681.49,678.60,680.66,3465.601,1622872799999,2356460.63586,5505,1742.548,1185022.56070,0
204,1622872800000,680.66,684.16,679.80,682.85,6225.313,1622874599999,4249431.84119,7892,2956.633,2018121.38891,0
205,1622874600000,682.78,683.50,680.78,683.50,3030.443,1622876399999,2066461.07375,5383,1595.236,1087891.60554,0
206,1622876400000,683.47,688.79,682.29,687.87,7722.330,1622878199999,5298471.20043,9021,4235.175,2905383.35322,0
207,1622878200000,687.81,688.36,679.39,679.92,9484.417,1622879999999,6480229.45327,9643,3780.189,2583227.18865,0
208,1622880000000,679.92,681.06,676.00,680.12,9829.172,1622881799999,6670169.78095,11041,4610.023,3129183.98443,0
209,1622881800000,680.12,681.48,676.02,681.41,8055.341,1622883599999,5471313.46074,9737,3599.460,2445732.24136,0
210,1622883600000,681.41,683.61,676.95,678.91,8316.242,1622885399999,5657329.54802,9872,3956.452,2692887.91656,0
211,1622885400000,678.90,679.09,649.24,657.79,33122.264,1622887199999,22023475.98410,30636,14176.149,9421731.86907,0
212,1622887200000,657.75,664.89,653.05,661.74,15341.619,1622888999999,10130211.70701,18381,7900.061,5217044.35244,0
213,1622889000000,661.87,662.18,656.41,660.22,11319.681,1622890799999,7464139.73833,12857,6291.717,4148643.25150,0
214,1622890800000,660.24,661.31,652.69,654.55,10337.925,1622892599999,6788023.72938,13030,5132.665,3370391.85676,0
